endTime,artistName,trackName,msPlayed
10/1/2019 23:47,Jonas Brothers,Year 3000,28508
10/2/2019 0:58,Jonas Brothers,Year 3000,200237
10/2/2019 1:02,Jonas Brothers,Burnin' Up,175093
10/2/2019 1:05,Jonas Brothers,Every Single Time,184896
10/2/2019 4:22,Jonas Brothers,Every Single Time,27197
10/2/2019 4:25,Jonas Brothers,That's Just The Way We Roll,173000
10/2/2019 4:28,Jonas Brothers,L.A. Baby (Where Dreams Are Made Of),194600
10/2/2019 4:31,Jonas Brothers,Hold On,164973
10/2/2019 4:34,Jonas Brothers,Sucker,181026
10/2/2019 4:36,Jonas Brothers,Hey You,93563
10/2/2019 4:37,Jonas Brothers,Trust,107072
10/2/2019 14:30,Jonas Brothers,Trust,73525
10/2/2019 14:34,DNCE,Kissing Strangers,202480
10/2/2019 14:38,Jonas Brothers,When You Look Me In The Eyes,249693
10/2/2019 14:42,Jonas Brothers,I Believe,217533
10/2/2019 14:45,Jonas Brothers,Don't Throw it Away,172560
10/2/2019 14:48,Jonas Brothers,Only Human,183000
10/2/2019 14:51,DNCE,DANCE,179333
10/2/2019 14:54,Jonas Brothers,Lovebug,220693
10/2/2019 14:56,Jonas Brothers,On the Line - Featuring Jonas Brothers,71826
10/2/2019 15:50,Jonas Brothers,Love Her,193133
10/2/2019 15:53,Jonas Brothers,S.O.S.,153346
10/2/2019 15:59,Jonas Brothers,Paranoid,218266
10/2/2019 16:00,Jonas Brothers,Happy When I'm Sad,36695
10/2/2019 17:20,Jonas Brothers,Happy When I'm Sad,121774
10/2/2019 17:24,Jonas Brothers,Strangers,233853
10/2/2019 17:27,Jonas Brothers,A Little Bit Longer,151500
10/2/2019 22:43,Jonas Brothers,Your Biggest Fan,278
10/2/2019 22:43,DNCE,Toothbrush,1346
10/2/2019 22:47,Jonas Brothers,Black Keys,228466
10/2/2019 22:50,Jonas Brothers,Comeback,142067
10/3/2019 1:37,Jonas Brothers,Comeback,3711
10/3/2019 1:37,DNCE,Cake By The Ocean,0
10/3/2019 1:39,Jonas Brothers,Cool,167106
10/3/2019 1:44,Jonas Brothers,Before The Storm - featuring Miley Cyrus,266466
10/3/2019 1:48,Jonas Brothers,Fly With Me,234146
10/3/2019 1:49,DNCE,Body Moves,66566
10/3/2019 1:49,Jonas Brothers,Pom Poms,1770
10/3/2019 15:29,Nick Jonas,Chainsaw,199520
10/3/2019 15:30,Nick Jonas,Find You,50918
10/3/2019 15:30,Jonas Brothers,Tonight,29048
10/3/2019 15:30,Jonas Brothers,Play My Music,975
10/3/2019 15:45,Jonas Brothers,Tonight,180645
10/3/2019 15:49,Jonas Brothers,Rollercoaster,181813
10/3/2019 15:52,Jonas Brothers,Hesitate,208840
10/3/2019 15:56,Jonas Brothers,Critical,25541
10/3/2019 15:56,Nick Jonas,Close,234213
10/3/2019 15:57,Jonas Brothers,Much Better,7360
10/3/2019 17:10,Hannah Montana,He Could Be the One,5085
10/3/2019 17:14,Rachel Platten,Fight Song,0
10/3/2019 17:14,Hailee Steinfeld,Starving,603
10/3/2019 17:14,Kelly Clarkson,Broken & Beautiful (from the movie UGLYDOLLS),9000
10/3/2019 17:14,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),464
10/3/2019 17:14,Selena Gomez,Wolves,197993
10/3/2019 17:17,Selena Gomez,Back To You,190426
10/3/2019 17:20,Lauv,I Like Me Better,197436
10/3/2019 17:24,James Arthur,Say You Won't Let Go,211466
10/3/2019 18:31,Meghan Trainor,Like I'm Gonna Lose You (feat. John Legend),673
10/3/2019 18:35,Kesha,Praying,230266
10/3/2019 18:35,Halsey,Bad At Love,4683
10/3/2019 18:39,G.R.L.,Ugly Heart,8464
10/3/2019 18:39,Camila Cabello,Never Be the Same,226973
10/3/2019 18:42,Stereo Kicks,Love Me So,209906
10/3/2019 18:42,Meghan Trainor,Dear Future Husband,3983
10/3/2019 18:46,Nick Jonas,Jealous - Remix,222186
10/3/2019 18:50,Lady Gaga,Million Reasons,205280
10/3/2019 18:52,Macklemore,Good Old Days (feat. Kesha),109880
10/3/2019 23:07,Macklemore,Good Old Days (feat. Kesha),7848
10/3/2019 23:09,Miley Cyrus,Party In The U.S.A.,905
10/3/2019 23:09,Taylor Swift,Out Of The Woods,137438
10/4/2019 4:05,Shawn Mendes,Stitches,12181
10/4/2019 4:09,Jordan McGraw,Practice In the Mirror,219494
10/4/2019 4:12,Josh Wood,Radio (You and I),149366
10/4/2019 4:15,Flights Over Phoenix,Middle of the World,212773
10/4/2019 4:19,Jordan McGraw,Misbehavin’,205672
10/4/2019 4:22,Jordan McGraw,Too Good,181396
10/4/2019 4:25,Jordan McGraw,FLEXIBLE (feat. T-Pain) - Remix,168370
10/4/2019 4:27,Jordan McGraw,FLEXIBLE,152708
10/4/2019 4:30,Jordan McGraw,No Last Names,172701
10/4/2019 4:30,Aaron Carter,I Want Candy - Remix,5273
10/4/2019 4:32,Jordan McGraw,Favorite Flavor,117333
10/4/2019 14:25,Memory Lapse,The Summer,5456
10/4/2019 14:30,James Arthur,Say You Won't Let Go,211466
10/4/2019 14:34,Macklemore,Good Old Days (feat. Kesha),1204
10/4/2019 14:34,Selena Gomez,Back To You,210240
10/4/2019 14:37,Lauv,I Like Me Better,197436
10/4/2019 14:41,Kesha,Praying,230266
10/4/2019 14:44,Hailee Steinfeld,Starving,181880
10/4/2019 14:47,Niall Horan,Slow Hands,188174
10/4/2019 14:51,Rachel Platten,Fight Song,204013
10/4/2019 14:53,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),163870
10/4/2019 14:55,Halsey,Bad At Love,77155
10/4/2019 15:54,Gryffin,Feel Good (feat. Daya),248156
10/4/2019 15:59,JP Cooper,September Song,581
10/4/2019 15:59,Nick Jonas,Jealous - Remix,222186
10/4/2019 16:00,One Direction,Drag Me Down,18506
10/4/2019 16:44,Halsey,Now Or Never,16883
10/4/2019 16:44,Shawn Mendes,Treat You Better,187973
10/4/2019 16:48,The Chainsmokers,Closer,244960
10/4/2019 16:51,Nick Jonas,Chains,203106
10/4/2019 16:55,5 Seconds of Summer,Youngblood,119120
10/4/2019 17:01,5 Seconds of Summer,Youngblood,84321
10/4/2019 17:04,Noah Kahan,Hurt Somebody,168640
10/4/2019 17:07,MKTO,Classic,4940
10/4/2019 17:12,Jake Scott,Man Who Stays,223171
10/4/2019 17:18,Jake Scott,Don't Let Me,5146
10/4/2019 17:18,Jake Scott,Truth Be Told,329269
10/5/2019 16:31,Jake Scott,Don't Let Me,6106
10/5/2019 16:34,Ed Sheeran,Beautiful People (feat. Khalid),197866
10/5/2019 16:35,Major Lazer,Que Calor (feat. J Balvin & El Alfa),22873
10/5/2019 16:39,Kygo,Higher Love,228267
10/5/2019 16:39,blackbear,hot girl bummer,22124
10/5/2019 16:42,Dan + Shay,"10,000 Hours (with Justin Bieber)",167693
10/5/2019 16:45,Billie Eilish,all the good girls go to hell,168839
10/5/2019 16:47,Maroon 5,Memories,108081
10/5/2019 16:47,Normani,Motivation,16253
10/5/2019 17:05,Halsey,Bad At Love,278
10/5/2019 17:05,James Arthur,Say You Won't Let Go,394
10/5/2019 17:09,Kesha,Praying,230266
10/5/2019 17:13,Niall Horan,Slow Hands,188174
10/5/2019 17:13,Rachel Platten,Fight Song,3383
10/5/2019 17:16,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),163870
10/5/2019 17:19,Lauv,I Like Me Better,197436
10/5/2019 17:23,Selena Gomez,Back To You,210240
10/5/2019 17:28,Macklemore,Good Old Days (feat. Kesha),240506
10/5/2019 17:31,Hailee Steinfeld,Starving,181880
10/5/2019 17:35,Daya,Hide Away,37649
10/5/2019 17:35,Becky G,Shower,206166
10/5/2019 17:46,Maroon 5,Memories,5502
10/5/2019 17:50,Maren Morris,The Bones,197293
10/5/2019 17:52,Andy Grammer,I Found You,151733
10/5/2019 17:56,Kelly Clarkson,Broken & Beautiful (from the movie UGLYDOLLS),218948
10/5/2019 18:00,Katy Perry,Never Really Over,223523
10/5/2019 18:03,Shawn Mendes,If I Can't Have You,190800
10/5/2019 18:03,Dan + Shay,"10,000 Hours (with Justin Bieber)",33001
10/5/2019 18:04,The Chainsmokers,Who Do You Love,20944
10/5/2019 18:07,Post Malone,Stay,204426
10/5/2019 18:10,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040
10/5/2019 18:13,Post Malone,Big Lie,207680
10/5/2019 18:17,Post Malone,Congratulations,220293
10/5/2019 18:22,Post Malone,Better Now,231266
10/5/2019 18:25,Post Malone,Money Made Me Do It,224960
10/5/2019 18:29,Post Malone,A Thousand Bad Times,221173
10/5/2019 18:32,Post Malone,Myself,158120
10/5/2019 18:32,Post Malone,Zack And Codeine,17168
10/5/2019 19:44,Post Malone,Zack And Codeine,187456
10/5/2019 19:48,Post Malone,92 Explorer,211426
10/5/2019 19:51,Post Malone,Big Lie,156349
10/5/2019 20:50,Post Malone,Big Lie,51335
10/5/2019 20:55,Post Malone,Same Bitches (feat. G-Eazy & YG),212466
10/5/2019 21:01,Post Malone,Staring At The Sun (feat. SZA),57243
10/5/2019 21:03,Post Malone,Staring At The Sun (feat. SZA),111076
10/5/2019 21:07,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),229573
10/5/2019 21:08,Post Malone,Enemies (feat. DaBaby),88616
10/5/2019 21:13,Jonas Brothers,Much Better,274293
10/5/2019 21:17,Jonas Brothers,Used To Be,184986
10/5/2019 21:21,Jonas Brothers,First Time,228453
10/5/2019 21:25,DNCE,Kissing Strangers,202480
10/5/2019 21:28,Jonas Brothers,I Believe,217533
10/5/2019 21:33,Jonas Brothers,Trust,180600
10/5/2019 21:36,Jonas Brothers,Sucker,181026
10/5/2019 21:39,DNCE,DANCE,179333
10/5/2019 21:43,Jonas Brothers,Year 3000,201960
10/5/2019 21:48,Jonas Brothers,Every Single Time,188075
10/6/2019 3:43,Jonas Brothers,Every Single Time,23995
10/6/2019 3:47,Jonas Brothers,Your Biggest Fan,179906
10/6/2019 3:50,Jonas Brothers,Burnin' Up,175093
10/6/2019 3:53,Jonas Brothers,That's Just The Way We Roll,173000
10/6/2019 4:02,Jonas Brothers,Hold On,75014
10/6/2019 6:49,Jillian Jacqueline,God Bless This Mess,227066
10/6/2019 6:53,Lee Ann Womack,"The Lonely, The Lonesome & The Gone",229866
10/6/2019 6:57,Maren Morris,GIRL,250653
10/6/2019 7:01,Miranda Lambert,Tin Man,259280
10/6/2019 7:05,The Civil Wars,Poison & Wine,219466
10/6/2019 7:09,John Paul White,I Wish I Could Write You a Song,12822
10/6/2019 7:09,Tenille Townes,Where You Are - Acoustic,243898
10/6/2019 19:21,Jonas Brothers,Hold On,16021
10/6/2019 19:23,Jonas Brothers,Hold On,74183
10/6/2019 19:27,Jonas Brothers,Strangers,233853
10/6/2019 19:31,Jonas Brothers,Black Keys,228466
10/6/2019 19:31,Jonas Brothers,On the Line - Featuring Jonas Brothers,4532
10/6/2019 19:34,Jonas Brothers,Only Human,183000
10/6/2019 19:37,Jonas Brothers,Cool,167106
10/6/2019 19:41,Jonas Brothers,L.A. Baby (Where Dreams Are Made Of),19713
10/6/2019 19:41,Jonas Brothers,When You Look Me In The Eyes,249693
10/6/2019 19:45,Nick Jonas,Find You,197893
10/6/2019 19:47,Jonas Brothers,Comeback,155680
10/6/2019 19:51,Jonas Brothers,Happy When I'm Sad,158466
10/6/2019 19:54,Jonas Brothers,Don't Throw it Away,172560
10/6/2019 20:01,Jonas Brothers,S.O.S.,1656
10/6/2019 20:01,Jonas Brothers,Hey You,4202
10/6/2019 20:05,Miranda Lambert,Tin Man,1322
10/6/2019 20:05,Kacey Musgraves,Butterflies,150442
10/6/2019 20:12,Camila Cabello,Never Be the Same,64922
10/7/2019 0:34,Roger Reuse,Water,134110
10/7/2019 0:35,Nima de Bekker,Late Tuesday,94000
10/7/2019 0:39,Eik Octobre,Take Me Somewhere Else,232340
10/7/2019 0:41,Caitrìona Caitir,Morass,130260
10/7/2019 0:43,Charles Bolt,The Great Plains Hymn,119080
10/7/2019 0:45,Stephanie Ferrer,Touched,134168
10/7/2019 0:48,Marta Cascales Alimbau,Almost Here,177407
10/7/2019 0:51,Vittoria Emanuelle,Carry me in your Smile,136000
10/7/2019 0:53,Emile Franck,Magnolian Rendition,152300
10/7/2019 0:58,Ruben Galloway,Origins,276990
10/7/2019 1:01,Les Clouds,Travels/Memories,184800
10/7/2019 1:04,Figaro Castello,For You And Me,170376
10/7/2019 4:38,Camila Cabello,Never Be the Same,162049
10/7/2019 4:42,Lauv,I Like Me Better,197436
10/7/2019 4:43,Hailee Steinfeld,Starving,61232
10/7/2019 4:43,Halsey,Bad At Love,917
10/7/2019 4:51,Niall Horan,Slow Hands,149056
10/7/2019 13:37,Jonas Brothers,Love Her,193133
10/7/2019 13:42,Jonas Brothers,Lovebug,220693
10/7/2019 13:45,Jonas Brothers,Paranoid,1393
10/7/2019 13:45,Jonas Brothers,A Little Bit Longer,205013
10/7/2019 13:45,Jonas Brothers,Pom Poms,1184
10/7/2019 13:45,DNCE,Toothbrush,5840
10/7/2019 13:45,DNCE,Cake By The Ocean,0
10/7/2019 13:49,DNCE,Body Moves,236453
10/7/2019 13:51,Nick Jonas,Chainsaw,46887
10/7/2019 13:58,Nick Jonas,Chainsaw,142942
10/7/2019 14:50,Nick Jonas,Chainsaw,9755
10/7/2019 14:51,Jonas Brothers,Play My Music,1067
10/7/2019 14:54,Jonas Brothers,Rollercoaster,181813
10/7/2019 14:55,Nick Jonas,Right Now,69414
10/7/2019 15:59,Nick Jonas,Close,234213
10/7/2019 16:03,Jonas Brothers,Critical,215000
10/7/2019 18:40,Jonas Brothers,Before The Storm - featuring Miley Cyrus,266466
10/7/2019 18:44,Jonas Brothers,Fly With Me,234146
10/7/2019 18:49,Jonas Brothers,Tonight,144644
10/7/2019 18:53,Jonas Brothers,Hesitate,208840
10/7/2019 18:54,Nick Jonas,Jealous - Remix,17004
10/7/2019 18:57,DNCE,Kissing Strangers,202480
10/7/2019 19:31,Jonas Brothers,Trust,180600
10/7/2019 19:39,DNCE,DANCE,56959
10/7/2019 19:41,Jonas Brothers,Much Better,106672
10/7/2019 21:19,Rachel Platten,Fight Song,7008
10/7/2019 21:19,Halsey,Bad At Love,2005
10/7/2019 21:22,Hailee Steinfeld,Starving,181880
10/7/2019 21:25,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),163870
10/7/2019 21:28,Niall Horan,Slow Hands,188174
10/7/2019 21:32,James Arthur,Say You Won't Let Go,211466
10/7/2019 21:33,Kesha,Praying,56619
10/7/2019 23:07,Kesha,Praying,173647
10/7/2019 23:08,Lauv,I Like Me Better,2208
10/7/2019 23:11,Jonas Brothers,Used To Be,184986
10/7/2019 23:11,Jonas Brothers,Your Biggest Fan,983
10/7/2019 23:14,Jonas Brothers,That's Just The Way We Roll,173000
10/7/2019 23:14,Jonas Brothers,I Believe,22638
10/8/2019 2:36,Jonas Brothers,I Believe,73653
10/8/2019 15:21,Jonas Brothers,I Believe,121501
10/8/2019 15:25,Jonas Brothers,Strangers,233853
10/8/2019 15:25,Jonas Brothers,On the Line - Featuring Jonas Brothers,19098
10/8/2019 15:26,Jonas Brothers,First Time,36949
10/8/2019 15:30,Jonas Brothers,Black Keys,228466
10/8/2019 15:33,Jonas Brothers,Every Single Time,212093
10/8/2019 15:37,Jonas Brothers,Year 3000,201960
10/8/2019 15:40,Jonas Brothers,Sucker,181026
10/8/2019 15:42,Jonas Brothers,Burnin' Up,175093
10/8/2019 15:45,Jonas Brothers,S.O.S.,153346
10/8/2019 15:48,Jonas Brothers,Don't Throw it Away,172560
10/8/2019 15:51,Jonas Brothers,Love Her,193133
10/8/2019 17:20,Jonas Brothers,When You Look Me In The Eyes,249693
10/8/2019 17:21,Jonas Brothers,L.A. Baby (Where Dreams Are Made Of),480
10/8/2019 17:24,Jonas Brothers,Cool,167106
10/8/2019 17:27,Nick Jonas,Find You,0
10/8/2019 17:27,DNCE,Toothbrush,231813
10/8/2019 17:30,Jonas Brothers,Hold On,2604
10/8/2019 17:30,Jonas Brothers,Comeback,155680
10/8/2019 18:16,Rend Collective,My Lighthouse,224169
10/8/2019 18:22,Hillsong Worship,I Surrender - Live,346346
10/8/2019 18:25,Matt Maher,"Lord, I Need You",160971
10/8/2019 18:27,Matt Maher,"Lord, I Need You",51446
10/8/2019 18:28,Sanctus Real,One Word At A Time,35084
10/8/2019 21:29,Jake Scott,Tuesdays,109760
10/8/2019 21:31,Jake Scott,Tuesdays,107242
10/8/2019 21:33,Jake Scott,I Don't Miss You,82423
10/8/2019 23:38,Jonas Brothers,Happy When I'm Sad,158466
10/8/2019 23:41,Jonas Brothers,Only Human,183000
10/8/2019 23:42,Jonas Brothers,Hey You,3230
10/8/2019 23:45,Jonas Brothers,Critical,1514
10/8/2019 23:45,Jonas Brothers,A Little Bit Longer,205013
10/8/2019 23:45,Jonas Brothers,Play My Music,3328
10/8/2019 23:45,DNCE,Cake By The Ocean,3446
10/9/2019 1:23,Jonas Brothers,Lovebug,220693
10/9/2019 1:34,Jonas Brothers,Before The Storm - featuring Miley Cyrus,8426
10/9/2019 14:21,Jonas Brothers,Before The Storm - featuring Miley Cyrus,258033
10/9/2019 14:22,DNCE,DANCE,4448
10/9/2019 14:25,Jonas Brothers,Trust,180600
10/9/2019 14:28,Nick Jonas,Chainsaw,199520
10/9/2019 14:28,Nick Jonas,Right Now,4138
10/9/2019 14:28,DNCE,Body Moves,1962
10/9/2019 14:33,Jonas Brothers,Much Better,274293
10/9/2019 14:33,Jonas Brothers,Pom Poms,428
10/9/2019 14:37,Nick Jonas,Close,234213
10/9/2019 14:40,Jonas Brothers,Paranoid,218266
10/9/2019 14:41,Nick Jonas,Jealous - Remix,25666
10/9/2019 14:45,Kesha,Praying,230266
10/9/2019 14:49,Selena Gomez,Back To You,191910
10/9/2019 15:48,Selena Gomez,Back To You,6873
10/9/2019 15:48,Selena Gomez,Back To You,1555
10/9/2019 15:52,Rachel Platten,Fight Song,204013
10/9/2019 15:55,Lauv,I Like Me Better,197436
10/9/2019 15:55,Halsey,Bad At Love,998
10/9/2019 15:59,James Arthur,Say You Won't Let Go,211466
10/9/2019 16:00,Niall Horan,Slow Hands,18932
10/9/2019 16:00,Hailee Steinfeld,Starving,1369
10/9/2019 16:03,Macklemore,Good Old Days (feat. Kesha),231642
10/9/2019 17:16,Jonas Brothers,Fly With Me,234146
10/9/2019 17:20,Jonas Brothers,Hesitate,208840
10/9/2019 17:22,Jonas Brothers,Rollercoaster,123659
10/9/2019 22:24,Jonas Brothers,Rollercoaster,58156
10/9/2019 22:28,DNCE,Toothbrush,231813
10/9/2019 22:31,Jonas Brothers,Strangers,161365
10/10/2019 4:07,Dan + Shay,Speechless,212745
10/10/2019 4:11,Thomas Rhett,Marry Me,205453
10/10/2019 4:16,Thomas Rhett,Unforgettable,157080
10/10/2019 4:19,Chase Rice,Eyes On You,169164
10/10/2019 15:24,Chase Rice,Eyes On You,13335
10/10/2019 15:29,Russell Dickerson,Every Little Thing,6690
10/10/2019 15:29,Russell Dickerson,Yours,216960
10/10/2019 15:32,Sugarland,Babe,215106
10/10/2019 15:35,Dan + Shay,Tequila,195986
10/10/2019 15:39,Maddie & Tae,Friends Don't,187996
10/10/2019 15:42,RaeLynn,Queens Don't,185586
10/10/2019 15:45,Dylan Schneider,Wannabe,195933
10/10/2019 15:49,Rascal Flatts,I Like The Sound Of That,209280
10/10/2019 15:53,Jake Owen,Made For You,238400
10/10/2019 15:56,Kane Brown,Heaven,179506
10/10/2019 17:20,Eli Young Band,Love Ain't,186118
10/10/2019 17:23,Chris Lane,Take Back Home Girl (feat. Tori Kelly),212106
10/10/2019 17:24,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),58950
10/10/2019 17:27,Seth Ennis,Look At You,195418
10/10/2019 17:30,Scotty McCreery,This Is It,165987
10/10/2019 18:41,Scotty McCreery,This Is It,64975
10/10/2019 18:44,Keith Urban,Female,195316
10/10/2019 18:47,Hunter Hayes,Wanted,163320
10/10/2019 21:22,Cole Swindell,Break Up in the End,199693
10/10/2019 21:27,Jordan Davis,Slow Dance In A Parking Lot,193929
10/10/2019 21:28,Michael Ray,Get to You,49672
10/10/2019 22:11,Michael Ray,Get to You,141867
10/10/2019 22:15,Tyler Rich,The Difference,188513
10/10/2019 22:15,Carrie Underwood,Cry Pretty,35659
10/10/2019 22:36,Carrie Underwood,Cry Pretty,210810
10/10/2019 22:37,Jonas Brothers,Tonight,4748
10/10/2019 22:37,Jonas Brothers,Your Biggest Fan,1983
10/10/2019 22:40,Jonas Brothers,Every Single Time,212093
10/10/2019 22:43,Jonas Brothers,Don't Throw it Away,172560
10/10/2019 22:47,Jonas Brothers,Black Keys,228466
10/10/2019 22:47,Jonas Brothers,S.O.S.,3778
10/10/2019 22:51,DNCE,Kissing Strangers,202480
10/10/2019 22:54,Jonas Brothers,Hold On,8831
10/10/2019 22:54,Jonas Brothers,Year 3000,201960
10/10/2019 23:45,Jake Scott,Dawn,231637
10/10/2019 23:48,Jake Scott,Dancing in the Dawn,176733
10/10/2019 23:51,Jake Scott,She,209166
10/10/2019 23:56,Jake Scott,The Mason,272293
10/11/2019 0:00,Jake Scott,The Bridegroom,229205
10/11/2019 1:18,Nick Jonas,Jealous - Remix,222186
10/11/2019 1:21,One Direction,Drag Me Down,192120
10/11/2019 1:24,Nick Jonas,Chains,203106
10/11/2019 1:28,Taylor Swift,Blank Space,231826
10/11/2019 1:32,Shawn Mendes,Stitches,206880
10/11/2019 1:36,Miley Cyrus,Malibu,231906
10/11/2019 1:39,Becky G,Shower,206166
10/11/2019 1:43,One Direction,Perfect,230333
10/11/2019 1:47,Camila Cabello,Never Be the Same,226973
10/11/2019 1:53,Joel Adams,Please Don't Go,210580
10/11/2019 1:57,Little Mix,Shout Out to My Ex,246240
10/11/2019 2:00,Miley Cyrus,Party In The U.S.A.,202066
10/11/2019 2:03,Halsey,Bad At Love,181279
10/11/2019 2:08,Ariana Grande,One Last Time,197266
10/11/2019 2:12,Nick Jonas,Close,234213
10/11/2019 2:15,Daya,Hide Away,192376
10/11/2019 2:19,Post Malone,I Fall Apart,223346
10/11/2019 2:25,Tove Lo,Talking Body,238426
10/11/2019 2:28,Rachel Platten,Fight Song,204013
10/11/2019 2:31,Noah Kahan,Hurt Somebody,168640
10/11/2019 2:35,DNCE,Toothbrush,231813
10/11/2019 2:41,Calum Scott,Dancing On My Own,260285
10/11/2019 2:44,Train,"Hey, Soul Sister",216773
10/11/2019 2:48,Lauv,I Like Me Better,197436
10/11/2019 2:51,5 Seconds of Summer,She's Kinda Hot,216454
10/11/2019 2:57,James Arthur,Say You Won't Let Go,211466
10/11/2019 3:00,Little Mix,Black Magic,211773
10/11/2019 3:03,One Direction,History,187426
10/11/2019 3:06,Kesha,Praying,150532
10/11/2019 13:59,Halsey,Bad At Love,208
10/11/2019 13:59,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),534
10/11/2019 14:02,Thomas Rhett,Unforgettable,157080
10/11/2019 14:05,Dan + Shay,Tequila,4849
10/11/2019 14:05,Dan + Shay,Speechless,1578
10/11/2019 14:05,RaeLynn,Queens Don't,185586
10/11/2019 14:09,Russell Dickerson,Every Little Thing,22328
10/11/2019 14:09,Sugarland,Babe,215106
10/11/2019 14:12,Thomas Rhett,Marry Me,161053
10/11/2019 14:52,Thomas Rhett,Marry Me,44399
10/11/2019 14:53,Russell Dickerson,Yours,51440
10/11/2019 17:15,Russell Dickerson,Yours,165504
10/11/2019 17:31,Maddie & Tae,Friends Don't,182865
10/11/2019 22:24,Chase Rice,Eyes On You,7383
10/12/2019 0:07,Jonas Brothers,I Believe,217533
10/12/2019 0:11,Jonas Brothers,On the Line - Featuring Jonas Brothers,206360
10/12/2019 0:14,Jonas Brothers,First Time,228453
10/12/2019 0:17,Jonas Brothers,When You Look Me In The Eyes,174953
10/12/2019 0:47,Jonas Brothers,When You Look Me In The Eyes,75005
10/12/2019 0:50,Jonas Brothers,Cool,167106
10/12/2019 0:53,Jonas Brothers,Comeback,155680
10/12/2019 0:56,Jonas Brothers,Used To Be,184986
10/12/2019 0:59,Jonas Brothers,That's Just The Way We Roll,173000
10/12/2019 1:02,Jonas Brothers,L.A. Baby (Where Dreams Are Made Of),194600
10/12/2019 1:06,Jonas Brothers,Love Her,193133
10/12/2019 1:09,Jonas Brothers,Only Human,183000
10/12/2019 1:12,Jonas Brothers,Sucker,181026
10/12/2019 1:16,Jonas Brothers,Burnin' Up,175093
10/12/2019 1:18,Jonas Brothers,A Little Bit Longer,116096
10/12/2019 5:53,Dan + Shay,"10,000 Hours (with Justin Bieber)",167693
10/12/2019 5:56,Maren Morris,The Bones,197293
10/12/2019 5:58,5 Seconds of Summer,Lie To Me (feat. Julia Michaels),149877
10/12/2019 6:01,Julia Michaels,What A Time (feat. Niall Horan),173306
10/12/2019 6:03,Shawn Mendes,If I Can't Have You,125233
10/14/2019 13:29,Shawn Mendes,If I Can't Have You,65563
10/14/2019 13:34,James TW,You & Me,231653
10/14/2019 13:37,Kane Brown,Heaven - Acoustic,174585
10/14/2019 13:41,The Script,"Never Seen Anything ""Quite Like You"" - Acoustic",228146
